id,studyweek2,semester,date,correcttod,LON,LAT,nomaskincor,socialdist,Masksd,agegroup,white,sex,obese
1,2,1,9/3/2020,115835,39.682205,-75.74742,0,1,1,4,1,2,1
2,2,1,9/3/2020,115849,39.682101,-75.74722,0,0,0,2,1,1,1
3,2,1,9/3/2020,115849,39.682094,-75.74723,0,0,0,2,1,1,0
4,2,1,9/3/2020,115854,39.682162,-75.74663,1,1,1,3,0,2,0
5,2,1,9/3/2020,115902,39.682227,-75.74592,9,1,1,2,1,1,0
6,2,1,9/3/2020,115930,39.682093,-75.74510,1,0,1,2,0,2,1
7,2,1,9/3/2020,115930,39.682082,-75.74510,1,0,1,2,0,2,0
8,2,1,9/3/2020,115944,39.682464,-75.74555,9,1,1,4,0,2,1
9,2,1,9/3/2020,120005,39.682992,-75.74549,0,1,1,2,1,2,0
10,2,1,9/3/2020,120001,39.68317,-75.74548,0,1,1,3,1,1,0
11,2,1,9/3/2020,120033,39.6837,-75.74567,9,1,1,2,1,2,0
12,2,1,9/3/2020,115655,39.678996,-75.74870,1,1,1,2,1,2,1
13,2,1,9/3/2020,115711,39.67925,-75.74861,1,1,1,2,1,1,0
14,2,1,9/3/2020,115711,39.679279,-75.74859,1,1,1,2,0,1,0
15,2,1,9/3/2020,115740,39.679452,-75.74840,1,1,1,2,1,2,0
16,2,1,9/3/2020,114851,39.681173,-75.74948,1,1,1,2,1,1,0
17,2,1,9/3/2020,114855,39.681173,-75.74950,1,1,1,3,1,2,1
18,2,1,9/3/2020,115050,39.67965,-75.74965,1,1,1,2,1,1,0
19,2,1,9/3/2020,115123,39.679435,-75.74923,1,0,1,2,1,2,1
20,2,1,9/3/2020,115123,39.679439,-75.74922,0,0,0,2,1,2,0
21,2,1,9/3/2020,115123,39.679433,-75.74922,0,0,0,2,1,2,0
22,2,1,9/3/2020,115126,39.679607,-75.74949,0,0,0,2,1,2,1
23,2,1,9/3/2020,115126,39.679603,-75.74948,0,0,0,2,1,1,0
24,2,1,9/3/2020,115132,39.678874,-75.74992,0,1,1,2,1,2,0
25,2,1,9/3/2020,115144,39.678269,-75.74988,0,1,1,2,1,2,0
26,2,1,9/3/2020,115245,39.678678,-75.74887,0,0,0,2,1,1,0
27,2,1,9/3/2020,115245,39.678672,-75.74888,0,0,0,2,1,1,0
28,2,1,9/3/2020,112215,39.676966,-75.74817,0,1,1,2,1,1,0
29,2,1,9/3/2020,112215,39.67698,-75.74821,0,1,1,2,0,1,0
30,2,1,9/3/2020,112347,39.677069,-75.74722,0,1,1,2,1,2,0
31,2,1,9/3/2020,112425,39.67727,-75.74874,0,0,0,2,1,2,0
32,2,1,9/3/2020,112425,39.677276,-75.74873,0,0,0,2,1,2,0
33,2,1,9/3/2020,112436,39.677378,-75.74911,1,0,1,3,1,1,0
34,2,1,9/3/2020,112436,39.677385,-75.74910,0,0,0,2,1,1,0
35,2,1,9/3/2020,112436,39.677384,-75.74912,0,0,0,3,1,2,0
36,2,1,9/3/2020,112436,39.677387,-75.74911,1,0,1,2,1,2,0
37,2,1,9/3/2020,112614,39.677103,-75.75018,0,1,1,2,1,2,0
38,2,1,9/3/2020,112646,39.677512,-75.75013,0,1,1,2,1,1,0
39,2,1,9/3/2020,112657,39.677301,-75.75015,1,1,1,2,0,1,0
40,2,1,9/3/2020,112851,39.67823,-75.75173,1,0,1,2,1,2,0
41,2,1,9/3/2020,112851,39.678229,-75.75172,0,0,0,2,1,1,1
42,2,1,9/3/2020,112851,39.678238,-75.75173,0,0,0,2,1,2,0
43,2,1,9/3/2020,112911,39.678066,-75.75240,1,0,1,3,1,2,1
44,2,1,9/3/2020,112911,39.678081,-75.75240,1,0,1,2,1,2,1
45,2,1,9/3/2020,112911,39.678077,-75.75241,1,0,1,2,1,2,1
46,2,1,9/3/2020,112921,39.677717,-75.75232,1,1,1,4,1,2,1
47,2,1,9/3/2020,112901,39.677342,-75.75174,0,0,0,2,1,2,0
48,2,1,9/3/2020,112901,39.677339,-75.75173,0,0,0,2,1,2,0
49,2,1,9/3/2020,113039,39.678614,-75.75240,1,1,1,3,0,1,0
50,2,1,9/3/2020,113112,39.678742,-75.75174,1,0,1,3,0,1,1
51,2,1,9/3/2020,113112,39.678744,-75.75172,1,0,1,3,1,2,0
52,2,1,9/3/2020,113149,39.678999,-75.75172,1,1,1,2,1,2,0
53,2,1,9/3/2020,113221,39.679452,-75.75178,0,1,1,2,1,1,0
54,2,1,9/3/2020,113238,39.679605,-75.75193,0,1,1,2,1,2,0
55,2,1,9/3/2020,113317,39.678644,-75.75232,1,1,1,3,1,1,1
56,2,1,9/3/2020,113406,39.67821,-75.75134,1,0,1,2,1,1,0
57,2,1,9/3/2020,113406,39.678201,-75.75134,1,0,1,2,1,2,0
58,2,1,9/3/2020,113406,39.678193,-75.75134,1,0,1,2,1,2,0
59,2,1,9/3/2020,113426,39.67787,-75.75162,1,0,1,3,1,2,1
60,2,1,9/3/2020,113426,39.677862,-75.75162,0,0,0,3,1,1,1
61,2,1,9/3/2020,113426,39.677855,-75.75161,0,0,0,1,1,2,0
62,2,1,9/3/2020,113528,39.679036,-75.75342,0,1,1,2,1,1,0
63,2,1,9/3/2020,113612,39.679506,-75.75351,0,1,1,2,1,1,0
64,2,1,9/3/2020,113623,39.679857,-75.75364,1,1,1,3,0,1,0
65,2,1,9/3/2020,113809,39.680438,-75.75578,0,1,1,3,1,1,0
66,2,1,9/3/2020,113906,39.682161,-75.75504,1,1,1,3,0,1,0
67,2,1,9/3/2020,113919,39.682667,-75.75480,0,0,0,3,1,1,0
68,2,1,9/3/2020,113919,39.682656,-75.75481,1,0,1,2,1,1,0
69,2,1,9/3/2020,113928,39.682861,-75.75472,0,1,1,2,1,1,0
70,2,1,9/3/2020,114017,39.682193,-75.75385,0,0,0,2,1,2,0
71,2,1,9/3/2020,114017,39.68219,-75.75387,0,0,0,2,1,2,0
72,2,1,9/3/2020,114316,39.6819,-75.75259,0,1,1,2,1,1,0
73,2,1,9/3/2020,114329,39.682372,-75.75226,1,1,1,4,1,1,1
74,2,1,9/3/2020,114332,39.682439,-75.75226,0,0,0,2,1,1,0
75,2,1,9/3/2020,114332,39.682428,-75.75226,0,0,0,2,1,1,0
76,2,1,9/3/2020,114338,39.682706,-75.75235,0,0,0,2,1,1,0
77,2,1,9/3/2020,114338,39.682718,-75.75236,0,0,0,2,1,2,0
78,2,1,9/3/2020,114341,39.682732,-75.75228,0,1,1,2,0,1,0
79,2,1,9/3/2020,114342,39.682796,-75.75236,0,1,1,4,1,2,0
80,2,1,9/3/2020,114342,39.682899,-75.75235,0,1,1,4,1,1,1
81,2,1,9/3/2020,114434,39.681767,-75.75157,1,1,1,2,1,1,0
82,2,1,9/3/2020,114436,39.681779,-75.75145,1,1,1,2,1,2,1
83,2,1,9/3/2020,114541,39.681391,-75.75044,1,0,1,3,0,2,1
84,2,1,9/3/2020,114541,39.681386,-75.75042,1,0,1,3,0,2,0
85,2,1,9/3/2020,114703,39.682117,-75.74758,0,1,1,2,1,1,0
86,2,1,9/3/2020,114703,39.682086,-75.74756,0,1,1,2,1,1,0
87,2,1,9/3/2020,114724,39.682084,-75.74723,1,1,1,3,1,1,0
88,2,1,9/3/2020,114735,39.682207,-75.74739,1,1,1,3,0,2,1
89,2,1,9/3/2020,114737,39.682244,-75.74726,1,1,1,2,1,1,0
90,2,1,9/3/2020,120136,39.683582,-75.74544,0,1,1,2,1,2,0
91,2,1,9/3/2020,120141,39.683703,-75.74563,0,1,1,2,1,1,0
92,2,1,9/3/2020,120148,39.683553,-75.74567,0,1,1,3,1,1,0
93,2,1,9/3/2020,120159,39.683518,-75.74605,1,1,1,2,1,2,0
94,2,1,9/3/2020,120203,39.683516,-75.74628,0,1,1,2,1,2,0
95,2,1,9/3/2020,120233,39.68361,-75.74679,0,1,1,2,1,2,0
96,2,1,9/3/2020,120237,39.683445,-75.74684,1,1,1,2,1,2,0
97,2,1,9/3/2020,120237,39.683437,-75.74691,1,0,1,2,1,2,0
98,2,1,9/3/2020,120237,39.683449,-75.74692,1,0,1,2,1,2,0
99,2,1,9/3/2020,120242,39.68359,-75.74717,0,0,0,3,1,1,1
100,2,1,9/3/2020,120242,39.683602,-75.74718,0,0,0,3,1,2,0
101,2,1,9/3/2020,120244,39.683416,-75.74717,0,1,1,2,1,2,0
102,2,1,9/3/2020,120250,39.683542,-75.74731,0,1,1,3,1,1,0
103,2,1,9/3/2020,120254,39.683407,-75.74723,1,0,1,2,1,2,0
104,2,1,9/3/2020,120254,39.683415,-75.74725,1,0,1,2,1,2,0
105,2,1,9/3/2020,120254,39.683406,-75.74728,0,0,0,2,1,2,0
106,2,1,9/3/2020,120254,39.683407,-75.74730,0,0,0,2,1,2,0
107,2,1,9/3/2020,120254,39.6834,-75.74737,0,1,1,2,1,1,0
108,2,1,9/3/2020,120254,39.683432,-75.74737,1,1,1,2,1,2,0
109,2,1,9/3/2020,120259,39.683405,-75.74752,0,1,1,2,1,1,0
110,2,1,9/3/2020,120305,39.683553,-75.74764,1,0,1,2,1,2,0
111,2,1,9/3/2020,120305,39.683561,-75.74763,1,0,1,2,1,2,0
112,2,1,9/3/2020,120305,39.68357,-75.74763,1,0,1,2,1,2,0
113,2,1,9/3/2020,120305,39.683572,-75.74762,0,0,0,2,1,2,0
114,2,1,9/3/2020,120311,39.683416,-75.74751,1,0,1,2,1,2,0
115,2,1,9/3/2020,120311,39.683407,-75.74752,1,0,1,2,1,2,1
116,2,1,9/3/2020,120336,39.683376,-75.74800,0,0,0,3,1,2,0
117,2,1,9/3/2020,120336,39.683386,-75.74800,0,0,0,3,1,1,0
118,2,1,9/3/2020,120344,39.683506,-75.74809,1,1,1,2,1,2,0
119,2,1,9/3/2020,120344,39.68351,-75.74802,1,0,1,2,1,2,0
120,2,1,9/3/2020,120344,39.683517,-75.74802,0,0,0,3,1,2,1
121,2,1,9/3/2020,120425,39.683489,-75.74838,1,1,1,4,1,1,0
122,2,1,9/3/2020,120425,39.683472,-75.74835,1,1,1,3,0,2,1
123,2,1,9/3/2020,120452,39.683498,-75.74875,0,1,1,3,0,2,1
124,2,1,9/3/2020,120452,39.683458,-75.74868,0,1,1,3,1,1,0
125,2,1,9/3/2020,120504,39.683452,-75.74890,0,1,1,2,1,2,0
126,2,1,9/3/2020,120512,39.683281,-75.74913,1,0,1,2,0,1,1
127,2,1,9/3/2020,120512,39.683291,-75.74914,1,0,1,2,0,1,0
128,2,1,9/3/2020,120512,39.683425,-75.74919,0,1,1,2,1,2,0
129,2,1,9/3/2020,120528,39.683401,-75.74946,1,1,1,2,1,2,0
130,2,1,9/3/2020,120536,39.683261,-75.74930,0,0,0,2,1,2,0
131,2,1,9/3/2020,120536,39.683271,-75.74931,0,0,0,2,1,2,0
132,2,1,9/3/2020,120536,39.68328,-75.74932,0,0,0,2,1,2,0
133,2,1,9/3/2020,120549,39.683273,-75.74922,0,0,0,3,1,2,0
134,2,1,9/3/2020,120549,39.683283,-75.74923,0,0,0,2,1,2,0
135,2,1,9/3/2020,120549,39.683288,-75.74922,0,0,0,3,1,1,1
136,2,1,9/3/2020,120557,39.683255,-75.74945,0,1,1,2,1,2,0
137,2,1,9/3/2020,120604,39.683381,-75.74984,1,1,1,2,1,1,0
138,2,1,9/3/2020,120608,39.683216,-75.74998,1,1,1,2,1,2,0
139,2,1,9/3/2020,120614,39.683201,-75.75006,1,1,1,2,1,1,0
140,2,1,9/3/2020,120615,39.68317,-75.74995,0,1,1,3,1,1,0
141,2,1,9/3/2020,120616,39.683108,-75.74995,0,1,1,3,1,1,0
142,2,1,9/3/2020,120625,39.683222,-75.74993,1,1,1,2,1,2,1
143,2,1,9/3/2020,120638,39.683331,-75.75055,0,0,0,3,1,1,0
144,2,1,9/3/2020,120638,39.683329,-75.75054,0,0,0,3,1,1,0
145,2,1,9/3/2020,120654,39.683325,-75.75077,0,0,0,2,1,2,1
146,2,1,9/3/2020,120654,39.683326,-75.75076,0,0,0,2,1,2,0
147,2,1,9/3/2020,120718,39.683107,-75.75155,1,0,1,3,0,2,1
148,2,1,9/3/2020,120718,39.683112,-75.75156,1,0,1,3,0,1,0
149,2,1,9/3/2020,120719,39.683234,-75.75154,1,1,1,2,1,2,0
150,2,1,9/3/2020,120724,39.683065,-75.75180,1,1,1,2,1,2,1
151,2,1,9/3/2020,120733,39.682984,-75.75214,0,0,0,2,0,1,0
152,2,1,9/3/2020,120733,39.682979,-75.75215,0,0,0,2,0,1,0
153,2,1,9/3/2020,120733,39.682996,-75.75235,1,1,1,2,1,2,0
154,2,1,9/3/2020,120746,39.683234,-75.75242,1,1,1,3,0,1,1
155,2,1,9/3/2020,120759,39.683044,-75.75245,0,1,1,2,1,2,0
156,2,1,9/3/2020,120807,39.682912,-75.75284,0,1,1,3,1,1,1
157,2,1,9/3/2020,120931,39.683385,-75.75362,1,0,1,4,0,1,0
158,2,1,9/3/2020,120931,39.683397,-75.75362,1,0,1,2,0,1,0
159,2,1,9/3/2020,120939,39.683665,-75.75370,1,1,1,2,1,2,1
160,2,1,9/3/2020,121014,39.683443,-75.75252,0,1,1,3,1,1,0
161,2,1,9/3/2020,121014,39.68344,-75.75256,0,0,0,4,1,1,1
162,2,1,9/3/2020,121014,39.68344,-75.75258,0,0,0,3,1,1,1
163,2,1,9/3/2020,121019,39.683605,-75.75246,1,0,1,2,1,2,0
164,2,1,9/3/2020,121019,39.683616,-75.75246,1,0,1,2,1,1,0
165,2,1,9/3/2020,121044,39.683963,-75.75252,1,0,1,2,1,2,0
166,2,1,9/3/2020,121044,39.683962,-75.75251,1,0,1,2,1,2,1
167,2,1,9/3/2020,121109,39.684005,-75.75266,0,0,0,2,1,1,0
168,2,1,9/3/2020,121109,39.684012,-75.75266,0,0,0,2,1,1,0
169,2,1,9/3/2020,121200,39.684322,-75.75370,9,1,1,2,1,1,0
170,2,1,9/3/2020,121223,39.684224,-75.75431,1,1,1,2,1,2,0
171,2,1,9/3/2020,121234,39.684555,-75.75409,0,1,1,2,1,2,1
172,2,1,9/3/2020,121249,39.684729,-75.75438,1,1,1,2,0,2,0
173,2,1,9/3/2020,121307,39.684813,-75.75441,0,1,1,2,1,1,0
174,2,1,9/3/2020,121339,39.685792,-75.75450,1,1,1,2,1,9,9
175,2,1,9/3/2020,121339,39.68573,-75.75449,1,1,1,2,1,9,9
176,2,1,9/3/2020,121340,39.685741,-75.75454,0,1,1,2,1,1,0
177,2,1,9/3/2020,121342,39.685715,-75.75468,1,1,1,2,0,1,0
178,2,1,9/3/2020,121525,39.685843,-75.75454,0,0,0,2,1,2,9
179,2,1,9/3/2020,121525,39.68585,-75.75454,0,0,0,2,1,2,0
180,2,1,9/3/2020,121525,39.685857,-75.75451,0,0,0,2,1,1,0
181,2,1,9/3/2020,121525,39.685855,-75.75439,0,0,0,2,1,2,0
182,2,1,9/3/2020,121525,39.685858,-75.75438,0,0,0,2,1,2,0
183,2,1,9/3/2020,121541,39.68614,-75.75444,0,0,0,2,1,2,0
184,2,1,9/3/2020,121541,39.686141,-75.75443,0,0,0,2,1,2,0
185,2,1,9/3/2020,121549,39.686619,-75.75462,0,1,1,2,1,2,0
186,2,1,9/3/2020,121549,39.686621,-75.75448,0,1,1,2,1,1,0
187,2,1,9/3/2020,121609,39.687173,-75.75477,1,0,1,2,1,1,1
188,2,1,9/3/2020,121609,39.687182,-75.75476,0,0,0,2,1,1,0
189,2,1,9/3/2020,121623,39.687238,-75.75483,1,1,1,2,1,2,0
190,2,1,9/3/2020,121647,39.688217,-75.75564,1,1,1,2,1,1,0
191,2,1,9/3/2020,121654,39.688441,-75.75584,1,0,1,3,0,2,1
192,2,1,9/3/2020,121654,39.688447,-75.75583,0,0,0,3,1,2,1
193,2,1,9/3/2020,121702,39.688689,-75.75605,1,0,1,2,1,2,0
194,2,1,9/3/2020,121702,39.688696,-75.75605,1,0,1,2,1,1,0
195,2,1,9/3/2020,121702,39.688701,-75.75604,1,0,1,2,1,2,0
196,2,1,9/3/2020,121750,39.689578,-75.75665,1,0,1,2,1,2,0
197,2,1,9/3/2020,121750,39.689574,-75.75664,1,0,1,2,0,2,1
198,2,1,9/3/2020,121859,39.689535,-75.75679,0,0,0,2,1,2,0
199,2,1,9/3/2020,121859,39.689543,-75.75679,0,0,0,2,1,2,0
200,3,1,9/11/2020,114020,39.679267,-75.74871,9,1,1,9,9,1,0
201,3,1,9/11/2020,111250,39.67768,-75.75167,0,0,0,1,1,1,0
202,3,1,9/11/2020,111250,39.67768,-75.75167,0,0,0,2,1,1,0
203,3,1,9/11/2020,111257,39.677737,-75.75170,0,1,1,2,1,2,0
204,3,1,9/11/2020,111510,39.678242,-75.75225,1,1,1,2,1,1,0
205,3,1,9/11/2020,111547,39.678631,-75.75165,0,0,0,1,1,2,0
206,3,1,9/11/2020,111547,39.678631,-75.75165,0,0,0,3,1,1,1
207,3,1,9/11/2020,111912,39.679089,-75.75349,1,1,1,2,1,1,1
208,3,1,9/11/2020,112221,39.680952,-75.75548,1,1,1,2,1,2,0
209,3,1,9/11/2020,112221,39.680964,-75.75558,0,1,1,2,1,2,0
210,3,1,9/11/2020,112314,39.682915,-75.75470,0,1,1,2,1,2,0
211,3,1,9/11/2020,112357,39.682904,-75.75422,0,1,1,2,1,2,0
212,3,1,9/11/2020,112423,39.682389,-75.75393,0,1,1,2,1,2,0
213,3,1,9/11/2020,112423,39.682382,-75.75393,0,0,0,2,1,2,1
214,3,1,9/11/2020,112423,39.682344,-75.75391,0,0,0,2,1,2,0
215,3,1,9/11/2020,112423,39.682261,-75.75388,0,0,0,2,1,1,0
216,3,1,9/11/2020,112429,39.682037,-75.75380,0,1,1,2,1,2,1
217,3,1,9/11/2020,112551,39.683133,-75.75365,1,0,1,2,1,1,0
218,3,1,9/11/2020,112551,39.683132,-75.75366,0,0,0,2,1,2,1
219,3,1,9/11/2020,112643,39.680705,-75.75356,1,1,1,3,0,1,1
220,3,1,9/11/2020,112833,39.681714,-75.75246,1,0,1,2,1,2,1
221,3,1,9/11/2020,112833,39.681714,-75.75248,1,0,1,2,1,2,1
222,3,1,9/11/2020,113738,39.678843,-75.74978,1,0,1,2,0,2,0
223,3,1,9/11/2020,113738,39.678852,-75.74978,1,0,1,2,0,1,0
224,3,1,9/11/2020,113848,39.678184,-75.74797,0,1,1,3,1,1,0
225,2,1,9/3/2020,121859,39.689552,-75.75678,0,0,0,2,1,2,0
226,3,1,9/11/2020,114038,39.679445,-75.74847,0,1,1,2,1,2,0
227,3,1,9/11/2020,113207,39.681903,-75.74986,0,1,1,2,1,2,0
228,3,1,9/11/2020,113058,39.681237,-75.75037,1,1,1,2,0,2,0
229,3,1,9/11/2020,114411,39.682032,-75.74941,0,1,1,2,1,2,0
230,3,1,9/11/2020,114431,39.682146,-75.74814,0,1,1,3,1,2,0
231,3,1,9/11/2020,113225,39.681905,-75.74942,1,1,1,2,0,1,0
232,3,1,9/11/2020,114504,39.682216,-75.74725,1,1,1,2,1,1,0
233,3,1,9/11/2020,113225,39.681907,-75.74954,1,1,1,2,1,2,0
234,3,1,9/11/2020,114614,39.682321,-75.74588,1,0,1,2,0,1,0
235,3,1,9/11/2020,113312,39.681156,-75.74949,0,1,1,2,0,1,0
236,3,1,9/11/2020,114614,39.682331,-75.74588,0,0,0,2,0,1,1
237,3,1,9/11/2020,113345,39.680255,-75.74975,0,1,1,3,1,1,0
238,3,1,9/11/2020,114622,39.682215,-75.74560,1,0,1,2,1,1,0
239,3,1,9/11/2020,114622,39.682197,-75.74567,1,0,1,2,1,1,0
240,3,1,9/11/2020,114622,39.682206,-75.74559,0,1,1,2,1,1,0
241,3,1,9/11/2020,113348,39.680115,-75.74965,1,1,1,2,0,1,0
242,3,1,9/11/2020,114640,39.682154,-75.74529,0,1,1,2,1,1,0
243,3,1,9/11/2020,113353,39.680148,-75.74959,0,0,0,2,1,2,0
244,3,1,9/11/2020,114743,39.683717,-75.74547,1,1,1,3,1,2,0
245,3,1,9/11/2020,113353,39.680148,-75.74959,0,0,0,2,1,2,0
246,3,1,9/11/2020,114743,39.683715,-75.74544,1,1,1,3,0,2,1
247,3,1,9/11/2020,113353,39.680143,-75.74959,0,0,0,3,1,2,0
248,4,1,9/16/2020,111517,39.676588,-75.74848,1,1,1,2,1,2,1
249,3,1,9/11/2020,113353,39.680109,-75.74959,0,1,1,2,1,2,0
250,4,1,9/16/2020,111523,39.676632,-75.74826,1,1,1,3,0,1,0
251,3,1,9/11/2020,113517,39.679621,-75.74967,0,0,0,2,1,2,1
252,4,1,9/16/2020,111545,39.676967,-75.74847,1,1,1,2,1,2,1
253,3,1,9/11/2020,113517,39.679616,-75.74967,0,0,0,2,1,1,0
254,3,1,9/11/2020,115028,39.683554,-75.74612,1,1,1,4,1,1,0
255,4,1,9/16/2020,111545,39.676958,-75.74847,1,1,1,2,1,1,0
256,3,1,9/11/2020,115031,39.683512,-75.74627,0,0,0,3,0,2,1
257,4,1,9/16/2020,111545,39.676955,-75.74848,1,1,1,2,0,1,0
258,3,1,9/11/2020,115031,39.683518,-75.74627,0,0,0,2,1,2,0
259,4,1,9/16/2020,111545,39.676969,-75.74850,1,1,1,2,1,1,0
260,3,1,9/11/2020,115033,39.683665,-75.74625,0,1,1,3,0,2,1
261,4,1,9/16/2020,111549,39.67696,-75.74867,1,1,1,2,1,1,0
262,3,1,9/11/2020,115044,39.683599,-75.74666,1,0,1,3,0,2,1
263,4,1,9/16/2020,111558,39.676953,-75.74882,1,1,1,2,0,1,0
264,3,1,9/11/2020,115044,39.683605,-75.74665,1,0,1,3,0,1,1
265,4,1,9/16/2020,111607,39.677003,-75.74847,1,1,1,3,1,1,1
266,3,1,9/11/2020,115102,39.683596,-75.74695,1,0,1,4,1,2,0
267,4,1,9/16/2020,111624,39.677046,-75.74845,1,0,1,2,1,1,0
268,3,1,9/11/2020,115102,39.683598,-75.74695,1,0,1,4,1,2,0
269,4,1,9/16/2020,111624,39.677124,-75.74838,1,0,1,2,1,2,1
270,3,1,9/11/2020,115109,39.68344,-75.74707,0,1,1,2,1,2,0
271,4,1,9/16/2020,111624,39.677117,-75.74838,1,1,1,3,0,2,1
272,3,1,9/11/2020,115114,39.683415,-75.74718,0,0,0,2,1,1,0
273,4,1,9/16/2020,111625,39.677107,-75.74850,0,1,1,2,1,2,0
274,3,1,9/11/2020,115114,39.683421,-75.74718,0,0,0,2,1,2,0
275,4,1,9/16/2020,111702,39.676936,-75.74753,0,1,1,2,1,1,0
276,3,1,9/11/2020,115114,39.683417,-75.74721,1,1,1,2,1,2,0
277,4,1,9/16/2020,111709,39.67692,-75.74721,0,1,1,2,1,1,0
278,3,1,9/11/2020,115128,39.683396,-75.74739,0,1,1,3,1,1,0
279,4,1,9/16/2020,111725,39.676991,-75.74752,0,1,1,2,1,1,0
280,3,1,9/11/2020,115128,39.683401,-75.74741,0,0,0,2,1,1,0
281,4,1,9/16/2020,111939,39.677774,-75.74999,0,1,1,2,1,2,0
282,3,1,9/11/2020,115128,39.683409,-75.74740,1,0,1,3,1,1,1
283,4,1,9/16/2020,111943,39.677805,-75.74996,0,0,0,2,1,2,0
284,3,1,9/11/2020,115128,39.683413,-75.74741,0,0,0,3,1,1,1
285,4,1,9/16/2020,111943,39.677805,-75.74996,0,0,0,2,1,2,0
286,3,1,9/11/2020,115128,39.683415,-75.74735,0,0,0,2,1,2,0
287,4,1,9/16/2020,112016,39.677296,-75.75016,1,1,1,2,0,2,1
288,3,1,9/11/2020,115128,39.683414,-75.74734,0,0,0,2,1,2,0
289,4,1,9/16/2020,112045,39.677348,-75.75142,0,1,1,4,1,1,1
290,3,1,9/11/2020,115134,39.683576,-75.74755,1,1,1,2,1,1,0
291,4,1,9/16/2020,112121,39.677841,-75.75171,0,1,1,2,1,2,0
292,3,1,9/11/2020,115139,39.683389,-75.74740,0,0,0,2,1,2,0
293,4,1,9/16/2020,112341,39.679428,-75.75172,0,1,1,2,1,1,0
294,3,1,9/11/2020,115139,39.68339,-75.74741,1,0,1,2,1,1,0
295,4,1,9/16/2020,112449,39.678737,-75.75134,1,1,1,4,1,2,1
296,3,1,9/11/2020,115139,39.683379,-75.74743,0,1,1,2,1,2,0
297,4,1,9/16/2020,112518,39.678678,-75.75221,1,1,1,2,0,1,1
298,3,1,9/11/2020,115150,39.683407,-75.74762,0,1,1,2,1,1,0
299,4,1,9/16/2020,112538,39.679073,-75.75302,1,1,1,2,0,2,0
300,3,1,9/11/2020,115156,39.683409,-75.74775,0,0,0,2,1,2,0
301,4,1,9/16/2020,112538,39.679073,-75.75302,1,1,1,2,0,2,0
302,3,1,9/11/2020,115156,39.683412,-75.74775,0,0,0,3,1,1,1
303,4,1,9/16/2020,112643,39.680146,-75.75352,0,1,1,3,1,2,0
304,3,1,9/11/2020,115201,39.683356,-75.74810,0,0,0,2,0,2,0
305,4,1,9/16/2020,112829,39.680881,-75.75538,0,1,1,3,1,1,0
306,3,1,9/11/2020,115201,39.683357,-75.74811,0,0,0,2,1,1,0
307,4,1,9/16/2020,112857,39.681678,-75.75537,0,1,1,2,1,1,0
308,3,1,9/11/2020,115219,39.683363,-75.74816,0,1,1,3,0,1,0
309,4,1,9/16/2020,112951,39.683064,-75.75421,0,0,0,2,1,2,0
